time,speed(m/s),num_sats
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191735,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191736,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191737,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191738,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191739,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191740,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191741,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191742,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191743,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191744,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191745,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191746,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191747,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191748,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191749,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191750,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191751,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191752,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191753,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191754,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191755,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191756,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191757,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191758,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191759,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191800,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191801,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191802,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191803,     0, 9
19691231_191804,     0, 9
19691231_191804,     0, 9
